simTime,robotId,itemId,itemImportance,position,destination,event
195.58613198969147,-1,0,1,0,9,create
195.58613198969147,2,0,1,0,9,startLoading
211.10951690858454,2,0,1,1,9,move
221.60948600773344,2,0,1,2,9,move
225.28461379911664,2,0,1,3,9,move
228.35353176149442,2,0,1,4,9,move
228.4959989888393,2,0,1,5,9,move
228.4959989888393,2,0,1,5,9,fail
228.4959989888393,2,0,1,5,9,drop
264.006729344639,-1,1,1,0,29,create
264.006729344639,18,1,1,0,29,startLoading
273.227301913514,18,1,1,1,29,move
298.537674306153,18,1,1,2,29,move
304.8247516643842,-1,2,0,0,26,create
304.8247516643842,4,2,0,0,26,startLoading
307.823201053797,18,1,1,3,29,move
313.86382301389716,4,2,0,1,26,move
315.8946547850579,4,2,0,2,26,move
315.97124544812795,4,2,0,3,26,move
323.54878255993367,4,2,0,26,26,move
323.54878255993367,4,2,0,26,26,deliver
326.7041360716585,18,1,1,4,29,move
326.812259661165,4,-1,-1,3,0,move
328.1756470844761,4,-1,-1,2,0,move
329.78083055362265,18,1,1,5,29,move
329.9526920399322,18,1,1,6,29,move
331.5735141797772,4,-1,-1,1,0,move
331.8445747242668,-1,3,2,0,6,create
331.8445747242668,13,3,2,0,6,startLoading
335.8777784276927,4,-1,-1,0,0,move
336.13815740092707,18,1,1,29,29,move
336.13815740092707,18,1,1,29,29,deliver
337.0185741647228,13,3,2,1,6,move
338.32471879648546,18,-1,-1,6,0,move
347.477832764699,13,3,2,2,6,move
348.334090910341,18,-1,-1,5,0,move
348.334090910341,18,0,1,5,9,startLoading
350.83677866829953,18,0,1,6,9,move
352.91253436107655,13,3,2,3,6,move
358.32757737207146,13,3,2,4,6,move
367.4917118783288,18,0,1,7,9,move
369.02402051050996,13,3,2,5,6,move
373.2838900153315,18,0,1,8,9,move
376.8680486356504,18,0,1,9,9,move
376.8680486356504,18,0,1,9,9,deliver
378.8433492521805,18,-1,-1,8,0,move
384.0961355138904,13,3,2,6,6,move
384.0961355138904,13,3,2,6,6,deliver
384.91838357219854,18,-1,-1,7,0,move
384.93140746913616,13,-1,-1,5,0,move
387.15876216601646,18,-1,-1,6,0,move
387.3120720178073,13,-1,-1,4,0,move
389.2493133431895,13,-1,-1,3,0,move
395.3317097285905,13,-1,-1,2,0,move
396.7539263761883,13,-1,-1,1,0,move
402.23880931081675,13,-1,-1,0,0,move
409.1852551558757,18,-1,-1,5,0,move
411.097807537549,18,-1,-1,4,0,move
411.5481786119196,18,-1,-1,3,0,move
412.3413862509849,18,-1,-1,2,0,move
415.3837133975027,18,-1,-1,1,0,move
417.9189468518179,18,-1,-1,0,0,move
417.9189468518179,18,-1,-1,0,0,fail
426.959872364505,-1,4,0,0,18,create
426.959872364505,12,4,0,0,18,startLoading
436.4737302215358,12,4,0,1,18,move
440.46354450879625,12,4,0,2,18,move
440.46354450879625,12,4,0,2,18,fail
440.46354450879625,12,4,0,2,18,drop
440.46354450879625,12,-1,-1,2,0,help
440.46354450879625,1,-1,-1,0,0,rescue
441.8084492780127,1,-1,-1,1,2,move
442.55102167982795,1,-1,-1,2,2,move
442.55102167982795,1,4,0,2,18,startLoading
444.5021484239135,1,4,0,3,18,move
445.0091999917582,1,4,0,4,18,move
445.4579765440236,1,4,0,5,18,move
445.89606244873517,1,4,0,6,18,move
451.44440063173494,1,4,0,7,18,move
459.66374543377,1,4,0,8,18,move
462.3215357540104,1,4,0,18,18,move
462.3215357540104,1,4,0,18,18,deliver
463.166441913421,1,-1,-1,8,0,move
471.3299988655761,1,-1,-1,7,0,move
472.6711195636133,1,-1,-1,6,0,move
478.9441270889416,1,-1,-1,5,0,move
482.307836578172,1,-1,-1,4,0,move
491.812701165959,1,-1,-1,3,0,move
491.812701165959,1,-1,-1,3,0,fail
493.2711225440832,-1,5,2,0,17,create
493.2711225440832,8,5,2,0,17,startLoading
495.7695357012793,8,5,2,1,17,move
502.0640477616124,-1,6,1,0,69,create
502.0640477616124,17,6,1,0,69,startLoading
502.79596358767253,8,5,2,2,17,move
506.1237579080081,17,6,1,1,69,move
506.4788296267456,8,5,2,3,17,move
506.7452544606896,17,6,1,2,69,move
508.4339398707953,8,5,2,4,17,move
510.6930765430663,17,6,1,3,69,move
512.0389841008646,17,6,1,4,69,move
512.1238937832358,17,6,1,47,69,move
513.5403812008391,17,6,1,50,69,move
519.8580817133671,17,6,1,51,69,move
523.18069944824,17,6,1,52,69,move
523.18069944824,17,6,1,52,69,fail
523.18069944824,17,6,1,52,69,drop
525.3893525753426,8,5,2,5,17,move
525.4765989416675,8,5,2,6,17,move
528.4733387641031,8,5,2,7,17,move
531.8027018275488,8,5,2,8,17,move
537.1935727603417,8,5,2,9,17,move
537.1935727603417,8,5,2,9,17,fail
537.1935727603417,8,5,2,9,17,drop
537.1935727603417,8,-1,-1,9,0,help
537.1935727603417,11,-1,-1,0,0,rescue
543.5146603813994,11,-1,-1,1,9,move
552.3026360960611,11,-1,-1,2,9,move
555.2048246480264,11,-1,-1,3,9,move
557.0989768937023,11,-1,-1,4,9,move
557.9790981794686,11,-1,-1,5,9,move
561.4276212593899,11,-1,-1,6,9,move
565.1534609435481,11,-1,-1,7,9,move
574.4764391798193,11,-1,-1,8,9,move
582.2041412111863,11,-1,-1,9,9,move
582.2041412111863,11,5,2,9,17,startLoading
599.2566319082664,11,5,2,10,17,move
603.2477789778858,11,5,2,11,17,move
609.1080125334735,-1,7,0,0,12,create
609.1080125334735,0,7,0,0,12,startLoading
612.3253915639425,11,5,2,12,17,move
612.3709645799468,0,7,0,1,12,move
614.4468692838375,0,7,0,2,12,move
616.7393086460967,-1,8,0,0,62,create
616.7393086460967,15,8,0,0,62,startLoading
621.6774697757746,11,5,2,13,17,move
621.6774697757746,11,5,2,13,17,fail
621.6774697757746,11,5,2,13,17,drop
621.6774697757746,11,-1,-1,13,0,help
621.6774697757746,13,-1,-1,0,0,rescue
623.0200533772514,15,8,0,1,62,move
624.2526371700784,15,8,0,2,62,move
626.2594256814825,15,8,0,3,62,move
628.0087870840248,13,-1,-1,1,13,move
628.0087870840248,13,-1,-1,1,13,fail
630.2744065975259,15,8,0,4,62,move
631.2872830041109,-1,9,2,0,60,create
631.2872830041109,16,9,2,0,60,startLoading
632.6341767403609,15,8,0,5,62,move
633.6938891441155,15,8,0,6,62,move
635.0143886448883,0,7,0,3,12,move
635.4623572958498,16,9,2,1,60,move
636.1360814439867,0,7,0,4,12,move
636.3136358518664,16,9,2,2,60,move
636.7955394664407,0,7,0,5,12,move
638.4059604827639,0,7,0,6,12,move
640.754531096293,0,7,0,7,12,move
641.0424420252717,15,8,0,7,62,move
641.4715338698232,0,7,0,8,12,move
646.2130512902837,16,9,2,3,60,move
647.0232268062537,0,7,0,9,12,move
651.6219496360958,16,9,2,4,60,move
655.569274621474,16,9,2,5,60,move
658.1241211129808,16,9,2,6,60,move
658.7142415570548,16,9,2,7,60,move
658.7142415570548,16,9,2,7,60,fail
658.7142415570548,16,9,2,7,60,drop
658.9370110889563,0,7,0,10,12,move
662.5500341593764,15,8,0,8,62,move
669.7420867588625,15,8,0,9,62,move
673.6367695449686,0,7,0,11,12,move
673.6367695449686,0,7,0,11,12,fail
673.6367695449686,0,7,0,11,12,drop
673.6367695449686,0,-1,-1,11,0,help
673.6367695449686,19,-1,-1,0,0,rescue
674.9265134601097,19,-1,-1,1,11,move
675.4938932388499,19,-1,-1,2,11,move
676.970422895884,15,8,0,10,62,move
677.345436538333,19,-1,-1,3,11,move
682.5518342732031,15,8,0,11,62,move
682.6966910395506,19,-1,-1,4,11,move
682.8369614698375,19,-1,-1,5,11,move
687.9761175949669,19,-1,-1,6,11,move
689.2680480730183,19,-1,-1,7,11,move
689.2680480730183,19,9,2,7,60,startLoading
694.3265730472137,19,9,2,8,60,move
694.716729306018,19,9,2,9,60,move
696.9987751710022,15,8,0,12,62,move
697.0331269772196,19,9,2,10,60,move
697.4536380041386,19,9,2,11,60,move
697.4536380041386,19,9,2,11,60,fail
697.4536380041386,19,9,2,11,60,drop
697.4536380041386,19,-1,-1,11,0,help
697.4536380041386,14,-1,-1,0,0,rescue
697.7073668754823,14,-1,-1,1,11,move
700.1897825537096,14,-1,-1,2,11,move
700.6895218246253,14,-1,-1,3,11,move
701.3789577044652,15,8,0,13,62,move
701.3789577044652,15,8,0,13,62,fail
701.3789577044652,15,8,0,13,62,drop
701.3789577044652,15,-1,-1,13,0,help
701.3789577044652,14,-1,-1,3,11,rescue
707.6302274113987,14,-1,-1,4,13,move
710.315735359839,14,-1,-1,5,13,move
711.5753142604175,14,-1,-1,6,13,move
714.6104405283932,14,-1,-1,7,13,move
715.4381858988056,14,-1,-1,8,13,move
729.5106936119888,14,-1,-1,9,13,move
739.9627194193235,14,-1,-1,10,13,move
743.0000318197754,14,-1,-1,11,13,move
743.0000318197754,14,-1,-1,11,13,fail
767.9552074862992,-1,10,2,0,8,create
767.9552074862992,9,10,2,0,8,startLoading
771.4137443753344,9,10,2,1,8,move
776.2254315784357,9,10,2,2,8,move
777.6457574953494,9,10,2,3,8,move
777.786771527683,9,10,2,4,8,move
779.1047470786708,9,10,2,5,8,move
780.535956728759,9,10,2,6,8,move
790.4211512143477,9,10,2,7,8,move
797.2567023541441,9,10,2,8,8,move
797.2567023541441,9,10,2,8,8,deliver
802.2516269161439,9,-1,-1,7,0,move
810.7985602238213,9,-1,-1,6,0,move
811.3150453244943,9,-1,-1,5,0,move
822.7536774979538,9,-1,-1,4,0,move
830.1202421221475,9,-1,-1,3,0,move
830.4955818465038,9,-1,-1,2,0,move
836.6948621413153,9,-1,-1,1,0,move
836.6948621413153,9,-1,-1,1,0,fail
887.0814119066029,-1,11,2,0,36,create
887.0814119066029,10,11,2,0,36,startLoading
901.5729155944717,10,11,2,1,36,move
914.6445143379167,10,11,2,2,36,move
916.603452510227,10,11,2,3,36,move
916.603452510227,10,11,2,3,36,fail
916.603452510227,10,11,2,3,36,drop
916.603452510227,10,-1,-1,3,0,help
916.603452510227,3,-1,-1,0,0,rescue
918.227586217559,3,-1,-1,1,3,move
939.3096068535708,3,-1,-1,2,3,move
941.4535251009328,3,-1,-1,3,3,move
941.4535251009328,3,11,2,3,36,startLoading
946.8391911780456,3,11,2,4,36,move
950.6881106731746,3,11,2,5,36,move
960.0744183549826,3,11,2,6,36,move
970.9741221143868,3,11,2,7,36,move
971.6585058721528,3,11,2,8,36,move
972.6232082100997,3,11,2,9,36,move
972.6232082100997,3,11,2,9,36,fail
972.6232082100997,3,11,2,9,36,drop
972.6232082100997,3,-1,-1,9,0,help
972.6232082100997,6,-1,-1,0,0,rescue
983.3763050512431,-1,12,1,0,63,create
983.3763050512431,5,12,1,0,63,startLoading
984.8522822920145,6,-1,-1,1,9,move
986.2077142283753,6,-1,-1,2,9,move
986.4130139237798,6,-1,-1,3,9,move
989.1062453194177,5,12,1,1,63,move
989.5099392712401,5,12,1,2,63,move
991.6811693866151,5,12,1,3,63,move
994.562531428903,6,-1,-1,4,9,move
995.67681547788,6,-1,-1,5,9,move
995.6985693831177,5,12,1,4,63,move
995.730377051128,6,-1,-1,6,9,move
996.1368234154259,17,-1,-1,0,0,recover
997.3735953297798,6,-1,-1,7,9,move
998.5893027295346,5,12,1,5,63,move
999.5840989515402,5,12,1,6,63,move
999.5840989515402,5,12,1,6,63,fail
999.5840989515402,5,12,1,6,63,drop
999.5840989515402,5,-1,-1,6,0,help
999.5840989515402,6,-1,-1,7,9,rescue
1003.467934655424,14,-1,-1,0,0,recover
