simTime,robotId,itemId,itemImportance,position,destination,event
38.396493443526246,-1,0,2,0,36,create
38.396493443526246,16,0,2,0,36,startLoading
44.448085673863545,16,0,2,1,36,move
50.2844397589085,16,0,2,2,36,move
51.551471421214245,16,0,2,3,36,move
59.51589800549281,16,0,2,4,36,move
61.553206816645904,16,0,2,5,36,move
72.26758484174898,16,0,2,6,36,move
74.06798934860078,16,0,2,7,36,move
74.06798934860078,16,0,2,7,36,fail
74.06798934860078,16,0,2,7,36,drop
574.0343440257725,-1,1,2,0,53,create
574.0343440257725,1,1,2,0,53,startLoading
580.1264295844575,1,1,2,1,53,move
583.0343530559185,1,1,2,2,53,move
583.0343530559185,1,1,2,2,53,fakeFailure
585.1531558607395,1,1,2,3,53,move
586.042416293047,1,1,2,4,53,move
586.042416293047,1,1,2,4,53,fakeFailure
587.5442013418232,1,1,2,47,53,move
587.5442013418232,1,1,2,47,53,fakeFailure
593.9555733220042,1,1,2,50,53,move
593.9555733220042,1,1,2,50,53,fakeFailure
602.6830553871603,1,1,2,51,53,move
602.6830553871603,1,1,2,51,53,fakeFailure
608.9160522045813,1,1,2,53,53,move
608.9160522045813,1,1,2,53,53,deliver
608.9160522045813,1,-1,-1,53,0,fakeFailure
609.3965814186433,1,-1,-1,51,0,move
609.3965814186433,1,-1,-1,51,0,fakeFailure
614.2823015332003,1,-1,-1,50,0,move
614.2823015332003,1,-1,-1,50,0,fakeFailure
614.6163861058228,1,-1,-1,47,0,move
614.6163861058228,1,-1,-1,47,0,fakeFailure
621.7833845956868,1,-1,-1,4,0,move
621.7833845956868,1,-1,-1,4,0,fakeFailure
622.7129052647722,1,-1,-1,3,0,move
622.7129052647722,1,-1,-1,3,0,fakeFailure
631.0378052510007,1,-1,-1,2,0,move
631.0378052510007,1,-1,-1,2,0,fakeFailure
634.8935349611469,1,-1,-1,1,0,move
634.8935349611469,1,-1,-1,1,0,fakeFailure
648.1529380185325,1,-1,-1,0,0,move
648.1529380185325,1,-1,-1,0,0,fakeFailure
689.6212402450848,-1,2,0,0,68,create
689.6212402450848,15,2,0,0,68,startLoading
699.5201809114913,15,2,0,1,68,move
703.2105135809246,15,2,0,2,68,move
707.2171967930409,15,2,0,3,68,move
724.3018137281366,15,2,0,4,68,move
727.2448208543477,15,2,0,47,68,move
727.5711630705914,15,2,0,50,68,move
736.5173691758594,15,2,0,51,68,move
738.4180649377278,15,2,0,52,68,move
738.4180649377278,15,2,0,52,68,fail
738.4180649377278,15,2,0,52,68,drop
756.5422826160185,-1,3,0,0,6,create
756.5422826160185,1,3,0,0,6,startLoading
766.1708979523191,1,3,0,1,6,move
766.1708979523191,1,3,0,1,6,fakeFailure
769.4823523035651,1,3,0,2,6,move
769.4823523035651,1,3,0,2,6,fakeFailure
781.9295776819945,1,3,0,3,6,move
781.9295776819945,1,3,0,3,6,fakeFailure
782.1576368097624,1,3,0,4,6,move
782.1576368097624,1,3,0,4,6,fakeFailure
782.1676302245886,1,3,0,5,6,move
782.1676302245886,1,3,0,5,6,fakeFailure
