,mech,topology,nb,nm,a,r,fp,f0
0,centralizedimpprox,GUH73,40,40,120,43200,0.1,"[-6090.791517022015, -6390.93507199423, -2309.881154420378, -4013.670828642207, -7117.280047437234, -5567.207213878166, -5628.656779684941, -5323.833789619268, -5157.856691954425, -5811.662656444823, -3468.7461166790454, -7836.002274148981, -3308.0185319217853, -3338.8823414142244, -4234.269076646538, -5720.3196086031385, -6935.915945250774, -4789.911643975414, -3192.1720846146345, -3453.6171521560755, -2742.7045509363525, -1898.9012026863638, -4268.540840156376, -3415.761931917863, -6864.944155326579, -6683.9769566413015, -3320.14655525703, -4013.8365699443966, -6201.973768960219, -7457.167762495577, -4154.622964051014, -4079.9896383561572, -5177.771261949878, -5802.984378015739, -3571.129513073596, -3595.421701459214, -3662.6971185008297, -4789.869254125631, -4976.5495633637765, -4209.661013000761, -4465.217587349587, -8457.924321276601, -7812.677771706134, -5304.475541558815, -5565.811583526665, -4163.864660928957, -6444.805637875106, -7563.188258215319, -6561.01905565476, -4852.013207981596, -3860.3386244014837, -3372.4447363866493, -6428.689749653218, -2628.6591328615323, -8382.92188172089, -3554.736012062058, -5669.976596407127, -4362.552906032652, -1422.2945457105525, -4363.150521919597, -4238.152896717853, -3544.9546846103913, -2207.682553057384, -3922.573836477124, -3216.4902231602464, -3108.9933513146243, -5243.232897075126, -7972.05297483562, -2117.3004392277217, -2794.013028690242, -7735.008819000446, -7961.780797121231, -5966.805605842732, -3118.666874707211, -4950.723295298638, -5080.702118092449, -5030.0069109140895, -6614.730578560615, -1890.102768865414, -2000.8369740082417, -7825.6756486941595, -7523.458650352899, -7191.381370297633, -4051.5803956133313, -5127.411476944806, -5527.263137166388, -4424.526607231703, -6220.548775263596, -7079.182952856179, -2891.5990209309384, inf, -4256.82387617245, -7527.111099661692, -3247.7218245959957, -2682.3497316865833, -2214.9220712729148, -4645.219210876676, -3822.2841401295736, -4613.49091485166, -4774.245166221866, -4918.2716576572275, -2997.545233726385, -6178.2559959680075, -3763.997605927754, -4539.4469089771155, -3250.8198305282276, -8787.802904688753, -13153.949402291328, -5452.120377607644, -3445.655378854135, -3886.275465289131, -5405.153249379713, -8136.312641207129, -7590.007387934485, -3035.7507812113035, -5108.783500797581, -6314.849708318245, -3453.740716041997, -10418.475140105933, -4169.478513741866, -7029.990296996199, -8374.54584601571, -2856.5595264676085, -4407.623332061252, -6624.979627496388, -6189.863227116701, -2542.9861404849216, -6586.534713388886, -4729.627786152298, -6892.1520515843295, -4640.764157794649, -5160.132319852244, -2972.33770049084, -4529.9571206138935, -7839.944163130131, -7205.379879948916, -6186.362705257488, -11227.216984691797, -4845.347354582744, -3071.4209544789046, -3851.147015441209, -6712.321107344702, -3641.0566303548403, -3984.6219378917012, -10747.292173991911, -3335.804718126543, -3883.832070680801, -9183.48299159715, -3368.593790992629, -4748.770593784284, -3663.134463209659, -4809.644140737975, -3809.056978778128, -2092.3942479651305, -4343.479713647685, -3043.7755513592274, -7562.59600396821, -5014.70344357111, -7088.250296950573, -4481.14011831244, -4543.39870293811, -9208.00131193921, -4555.406174138188, -5649.623599819606, -4151.240487102652, -6185.448075079592, -6297.918111991137, -4208.577832078328, -3432.111530926544, -5648.3165205472615, -5272.321937437169, -4146.643382886425, -2226.8921256894246, -5950.246603330364, -3104.4037231863476, -5543.644480679184, -3765.7500956854783, -8538.670832951553, -4548.143662828021, -4299.767479016911, -6801.578415806405, -5527.002038145682, -3122.3707376312814, -4580.336247909552, -7893.591871691926, -11482.701218803879, -4265.064828254166, -5563.32877420669, -5314.118217058945, -2408.3376777902013, -2903.8477574784774, -7731.128273606184, -5114.120016128407, -12315.883722305764, -2958.5249321223237, -2155.3281521024182, -4587.558015997056, -5561.349716552766, -2047.0286931297742, -6632.3788712511305, -4370.914893733105, -3151.8726950471755, -6103.6284424229525, -2518.054108832963, -4029.168648783816, -4361.141382704023, -6068.974835647736, -2646.213536804542, -2696.073151269462, -5085.018764115404, -3518.9267164058983, -6419.89144848405, -7534.657407818857, -4375.212485522177, -10895.130386616802, -3384.390224318311, -5012.718935985875, -5816.012396016391, -4401.308250423172, -11408.773111587041, -4070.767674232833, -8139.14796923229, -4237.563108986011, -6702.154752236791, -4474.186096698977, -5004.488657589769, -6594.773549673613, -2863.287540286081, -6425.591694099596, -7413.834189405432, -3705.878149239812, -4477.29031247925, -6956.019750920124, -3903.8632946703583, -4654.074728451436, -2764.5874048150145, -4123.022924364544, -7750.417818733025, -4066.3197090211324, -4862.830636186525, -5440.490686074365, -5301.310292440066, -8823.610723093429, -6797.426695513161, -3685.4017168222344, -5349.486616595124, -5556.388736527937, -2985.4620145936497, -3300.418436996639, -2537.62691590935, -5254.819641731214, -6195.515996732633, -4144.420274563949, -6220.082626813557, -8582.45478817937, -6356.302775882883, -5335.223211665638, -12544.473939143121, -3459.759292754112, -3402.695193382213, -5083.932163134683, -8611.580339483917, -6793.388623549137, -4517.637462546118, -7374.860750978813, -6212.6172226006165, -5236.728442995809, -6183.328133166768, -11182.075515089091, -6973.517079404555, -5812.497586792335, -3764.073444166348, -5714.550602241448, -4528.201716867625, -6455.246573201555, -5580.87730925536, -2874.4841765024466, -6201.439226500341, -4072.573565711966, -6382.016067429911, -4842.725737844361, -4800.823946813354, -5306.325417170068, -2227.9349967554444, -4135.706255565397, -13029.525354826357, -10812.040916098049, -1229.8893393243197, -2401.0789708462544, -3981.9253403886687, -3861.534886158537, -3374.4020726669114, -2936.771594787482, -2154.3352757999673, -5091.6902379507665, -5358.039773555938, -3008.85216050921, -6717.004722619429, -4108.073097284883, -5237.888397225179, -4966.697721244767, -4346.860599336993, -6171.022168716358, -4176.696468289068, -4687.411348189227, -6204.486837569508, -4345.691540145839, -6776.485530041158, -2896.2971238750033, -6750.592807973619, -11027.059592175297, -1556.1529859143775, -4679.259353143047, -7387.795212276746, -4544.612385688117, -4695.181778948056, -6173.577580209123, -2869.346505375346, -5755.650449446868, -4798.226718329592, -2885.4303545232397, -6273.059083858039, -6358.94470354775, -4609.708100916352, -2151.642583802808, -7936.433265760541, -6203.184682435822, -3137.3301768968813, -2256.4864846984856, -2384.9486677371897, -3237.252803750336, -3725.9552948460096, -6480.603775343712, -3279.5341714647657, -4490.354653327842, -3095.4272989337333, -4720.981015353929, -3889.090258334414, -5560.161557368701, -2746.716887388495, -3415.0907484500203, -4686.429354297579, -4804.543412049185, -5708.363663390512, -4495.510114141041, -7059.191191316349, -6033.4525327105075, -6621.860620152438, -3189.1752342216205, -4660.570680915378, -6365.34152911813, -5260.1957506774925, -4848.924849276664, -3797.3055484564975, -7201.939588539768, -3658.9380034098867, -8433.872020144481, -6537.010673152283, -2946.3261233535595, -5778.169576331973, -4203.959803332109, -9194.825531215272, -5764.045245464367, -1900.4427222463128, -7467.9776456340915, -6192.5808354265755, -4157.931982083246, -5623.83171706507, -5784.922648727545, -4823.5767872019205, -4178.2486624096055, -4044.5452928118175, -4913.529050717712, -4456.921676713158, -6156.282074224902, -5476.226051880978, -4083.4035770301707, -2066.1486071310937, -6396.996040373575, -5469.914962779498, -4561.385391464457, -4183.834120846121, -5405.338936414104, -2959.3457832352724, -5572.571044099517, -5100.019522977993, -3673.0656036962755, -8242.302781519014, -4987.829179006163, -4684.566470117308, -5000.35133754136, -6377.049139367831, -2708.237901472341, -4146.6701995025505, -3063.855752468691, -4024.815692461154, -3773.487738476135, -8358.371363550192, -3848.5675279342104, -2104.046754244715, -3500.3033774750074, -3182.4666256709024, -3665.435300038778, -4108.68526113173, -6826.853908337187, -7391.88175499253, -6622.921093156561, -6806.723071769578, -4352.414295752998, -13576.518280420685, -3462.9475002635736, -3802.7083163757343, -4156.00974112167, -6268.2881722850725, -3485.3652411056682, -3711.5430420190096, -5985.1568711106665, -5053.50710591767, -3407.844762673136, -6240.091826971155, -6552.908281555399, -4991.834795830728, -2739.472117157973, -3780.5349595763837, -3164.1992739286507, -5438.719350183848, -7615.476169117959, -4987.119007810252, -4443.409247417585, -4524.705617326079, -9393.839355007862, -4343.514392416808, -5940.431597021641, -3230.2830010731705, -2486.513664691709, -2784.629767130129, -2942.007172468584, -2796.4831313686445, -6378.790631655138, -4382.24644130189, -5691.286743450677, -11151.771916731726, -2923.7857649310026, -7432.263715593144, -5243.512370138196, -5568.666423710762, -3072.6146225635894, -4332.756841479801, -5331.165084537119, -5531.139830105472, -6245.9397632097825, -3093.7972951145057, -6687.53239148896, -3676.809770696942, -3294.7372568029095, -8813.551203655079, -3241.2995914705098, -5010.895327972947, -4822.5666719041765, -5582.377725711558, -3966.5458760379115, -3249.313033394399, -3074.2289898585295, -2959.7325218864717, -5852.6060908478685, -4812.8989159287885, -7876.201054385398, -7017.905301518505, -5125.03238579887, -3850.122535758186, -4706.288999493001, -7809.415662827436, -8725.969470763113, -7268.598519625375, -5222.380144838709, -7497.5307133141905, -5089.311888029333, -4439.156339486595, -6268.658778570592, -11214.987939671613, -3613.098652059678, -6683.016830641369, -2376.5499255956092, -8241.442939416942, -7560.3998144068755, -5560.197964500869, -4165.895878701529, -3480.18185229192, -5093.953513466055, -4065.4288600352593, -4802.148896210245, -12986.436863784213, -6336.41194703395, -11176.69948912668, -4589.807406673441, -9987.370457658311, -3984.929655163316, -3990.9724372040946, -5317.888142715907, -5306.8775984088425, -6992.525941481348, -6684.388616853859, -4129.897524761502, -2590.3724210471846, -9225.297018357553, -8371.166186896153, -4527.047364993021, -6942.49284515623, -4699.775054780301, -5480.103105253074, -4243.636362258811, -2431.6343349397357, -7203.771113351846, -7020.960453005071, -5332.787799448124, -3078.093102242856, -4445.353515480121, -4312.813988157315, -5100.740846310509, -9467.31300158694, -3845.65689777385, -2876.035131372162, -7096.236782326596, -4009.0796866933815, -3258.6683033816516, -2920.1276579869445, -7734.355902153533, -7122.2394662722945, -3036.772462233901, -3397.220555453794, -4487.492099442985, -5071.438459211728, -5674.344366065692, -3697.075790501898, -2951.6833365906496, -3945.3023637044244, -5438.027875183616, -6174.440804854501, -4614.325216630008, -5760.920922005083, -6522.843197134789, -6236.852463044808, -4736.359807505796, -3496.418518081977, -9174.247358222958, -2964.5483302553766, -4008.5051327465917, -5854.017791565158, -4309.883232635795, -5603.19184962078, -7479.508059117477, -6588.412116916617, -5878.644776354427, -3969.4265082518104, -4736.4232993593905, -5187.809030891629, -9101.516445723362, -4106.604770828038, -4053.2397788751405, -4950.888048523106, -4365.98410834698, -3159.323657357134, -12297.542732768226, -11086.706220264081, -5194.512857385911, -12425.225374110974, -4754.336325557437, -5296.419447801076, -6669.0500303748995, -9489.111975101288, -4851.87532864837, -5967.042116682889, -5746.526409484795, -3746.8280401030206, -6160.899363853154, -5068.139333131199, -5180.4604567145, -4030.134504018817, -3655.602447516867, -9865.984734765836, -2732.190033109742, -3862.885319524328, -3987.245470418595, -4316.478955902858, -2709.9249067313503, -4800.317768679932, -5883.903061695863, -5599.632702700328, -3029.6092559813987, -7056.639161114115, -3224.4954592667054, -5296.01027453295, -5777.74644006975, -5803.447465109872, -5696.064994324697, -9415.067889266182, -4322.040179205127, -3330.7081496855244, -6534.681747892406, -2446.3968372954987, -2884.4309667903, -5167.59864172923, -7082.802459244878, -5348.94148016689, -4919.211187449924, -3492.205854134867, -5190.514516388939, -6564.514859527117, -4568.976757179829, -6983.752417477313, -4302.188430620125, -2552.134327814332, -8875.346357474918, -2702.071661066031, -6694.530656190822, -3886.4545424566604, -12486.930335666053, -13674.729263716377, -5204.27818746632, -5046.689298046054, -14687.314377212198, -1454.7005762732588, -5396.399398679612, -3104.4705209417734, -3173.2269607230555, -3382.0861186606344, -3764.787361426279, -4176.60397724947, -3136.1615806315094, -5117.852379611693, -4377.05020995019, -4411.035808121829, -4303.608641277475, -4731.164645930083, -5738.046605319425, -11058.002698621887, -5445.003902546538, -3857.4654686178546, -3704.5876997892046, -4704.125616344623, -4076.265010651434, -3941.0007910176646, -10836.650562884752, -8196.02916406747, -4518.826803730335, -9908.132217447506, -4746.776920733508, -2859.2259010775015, -3059.278158966452, -4460.88193112798, -4353.564712236868, -5394.936796523398, -3914.959237118019, -3016.091708636377, -6867.88015724835, -6833.849827887723, -5051.182631904259, -5868.345128833782, -6897.123248736374, -3222.8623104388826, -5931.592380040791, -4009.4068485224343, -3386.3134827761533, -2994.3205601670197, -4167.337590997806, -4068.3185362762306, -6064.318076509167, -10660.938775129034, -4122.389034660766, -4965.137869318598, -4416.713747087168, -4206.221544531058, -2352.505446169409, -2715.1532998655457, -9977.804750972195, -4203.763114313595, -3722.496777135646, -6189.855825941544, -5500.731516899774, -3668.320666796295, -2803.5692664119415, -7499.919896127889, -3122.980323882075, -7709.716899911407, -4164.315273693064, -7014.629805734381, -3982.0855955006555, -4628.43138960842, -5586.053707001265, -5326.931325980462, -5154.006501662079, -3356.9045990368268, -3210.3606581539498, -3859.522366045887, -4839.857635299675, -6046.957969360228, -6268.274084678444, -4133.1640210340265, -14866.164500912651, -4831.546609285637, -5016.4121772809885, -6576.0320938216755, -8138.04976076039, -4251.163541153073, -3811.277464298997, -7985.606131847249, -3273.897413178114, -6868.936393191107, -3944.669792542467, -2200.958442795323, -5316.096890711226, -2902.053862316534, -8306.28240527003, -8634.53303067619, -3045.116154370364, -4062.8061497365125, -3549.581264599692, -4312.299057289958, -3973.6889148689806, -3856.961987024173, -9578.382337275892, -8880.163215461813, -6516.739990960661, -4277.206025572494, -4358.27048739139, -4327.685570817848, -4484.432613631478, -4862.696612769272, -7315.8842425441835, -3141.5480699805776, -4006.0415666294284, -6573.955827994505, -9258.370203269995, -7178.037270177621, -5379.099221205339, -2813.6096595879644, -2378.858102077851, -4770.525767858373, -3294.458445818629, -4835.07430502004, -3563.306646832265, -4926.1369069260545, -2406.8955504361074, -4807.903006102424, -8064.551232631085, -14436.631002296228, -3324.429141672328, -3519.6999200126156, -3866.6669842009433, -5458.378507032059, -9757.33740566019, -5090.624116169645, -5457.789217451384, -3536.375575436279, -7416.476514490962, -5669.079224471701, -6247.245308483893, -3663.0832681888714, -4672.956786993425, -4253.610527735902, -3507.7129996876465, -3856.3610140173696, -4656.1342948442325, -3593.237764633959, -6401.616844107863, -3703.863362894859, -5074.031657451997, -4314.19727640436, -2117.133754206123, -3559.366759782657, -6648.703528367449, -4560.528406767175, -5211.388858417515, -2105.795123090036, -3080.753123219125, -3694.685097042937, -2947.7044359534048, -2193.0610457211733, -6720.467828954104, -8827.856335357763, -3485.174193705898, -5898.62353558981, -3919.771359047707, -8866.498511533748, -3743.9526319837314, -7886.941500994493, -6098.038206305646, -2292.5357480610255, -5316.133468165761, -4073.3552633001236, -3868.052010311745, -5556.057769226609, -7118.643236082862, -5605.889041971182, -5691.881216980983, -5026.677601146279, -5417.041065484984, -4439.163580679102, -860.1109728363808, -5653.8390705001075, -5546.371360989055, -6730.305868653813, -4139.835111729568, -4018.0976261126343, -8221.861209971132, -9904.78857908165, -4841.4501124555245, -5063.643723096233, -4773.1460110000335, -5677.357999990694, -11558.648498686962, 2499.899999999907, -3258.7282173764033, -4699.458057616328, -6581.212053396564, -4334.445928621455, -3764.6816076286486, -6625.837868629256, -6224.885493084206, -7321.829406884033, -7407.668880648329, -4720.60349148314, -6378.247392114019, -3068.7272610041546, -8035.136623710627, -4726.79213035712, -3955.9778332696296, -3894.7783128854353, -4095.1367402018514, -8651.089624542976, -3670.062455118401, -3517.038831511978, -14800.31296098209, -9180.333111497108, -7742.880834376439, -5123.910743075423, -7108.466752293985, -2905.3388288379647, -3055.0360204223543, -6331.244400862604, -1922.6954604191706, -1933.5147633827291, -3227.963485906721, -6846.431046160986, -2388.6090470737836, -3570.174729217717, -2299.271602167515, -6290.132805885223, -7722.866431729752, -8640.25135159283, -4077.1449674612377, -3491.503980830661, -6150.006432606024, -4694.65446855803, -8236.923024446703, -7691.208347540814, -6225.247172603384, -4900.916962879011, -5853.312851369381, -5138.466367474757, -7516.233200016199, -4436.7503938842565, -2936.2975384064484, -3545.2919033654034, -2538.7576783439144, -9821.707000842085, -4652.675842992263, -8043.712116698269, -6623.220897550229, -6350.770799358375, -6521.892732512206, -5018.305625936482, -4006.5247462226853, -12050.573727818963, -7879.96450401959, -7248.888060248049, -4981.862081796222, -8197.646166049351, -6257.493167636916, -5310.998124922509, -3180.8169503170066, -5087.542919915053, -5109.178282441571, -9866.16632772563, -3344.1328274959233, -8169.520964397816, -6652.065660111373, -5519.62057839497, -11993.5426692951, -3964.998414729256, -3617.155412707245, -5180.634171567624, -6487.4105633171275, -5699.225063055055, -6215.883650367847, -4854.483002911089, -3754.9943516664207, -5721.553593140561, -6567.922097360715, -3147.084349687677, -6959.388202031609, -3830.9161460208707, -6972.675059379908, -5627.820197090186, -5713.947202385898, -5428.019302450353, -6667.3204458776745, -2771.6841156375594, -7232.92197790544, -6745.720486113802, -5059.66457135987, -10310.756643381785, -5383.95157930674, -7446.883730554837, -11152.509519357467, -3377.83504206012, -3075.0928465044126, -3973.8892778365407, -3140.06630538241, -3745.6564454215113, -6806.849291729508, -5758.320969849592, -5197.429365321528, -2682.9276462693233, -8138.520155233331, -4131.417677221354, -3835.365431857761, -3357.8015729994513, -6432.556993707083, -2512.7456509177573, -4368.463306743186, -6193.504893405363, -2657.231822864793, -2650.0575229289825, -4089.564969238738, -8318.14158901514, -4220.399847536581, -5925.367541188083, -5655.857785201981, -7835.970732696122, -2274.718365087174, -2530.617954675341, -4811.098903794773, -4844.863593510236, -4393.9227249627, -6509.891770834569, -11009.862986258231, -8025.775111542316, -7999.044636716135, -3801.001767285168, -5341.957982733846, -6819.788519082824, -3300.025016104337, -3453.1513280752115, -5212.5695570495445, -4750.890042876359, -6651.869142519543, -4247.6012043673545, -10001.201193033718, -3542.4467958519235, -6428.038412222173, -7462.461066605523, -4615.565770146844, -4581.39711198055, -2954.7679123285925, -8327.68757261202, -5462.750927767775, -7212.573445125483, -4096.737865962787, -4188.873593191849, -5007.332300728071, -8072.943784693372, -3593.204187904834, -5476.066889791167, -4418.093967021443, -3412.872281405609, -2168.4556979076006, -3405.3036735944916, -4532.603435805533, -3723.33509113919, -3219.1914201348554, -3441.925684641814, -7155.108392743394, -3429.4197675795294, -3517.0245799436234, -5918.499399812194, -4813.282579222694, -7073.9102663472295, -4151.55430809129, -9047.009790265467, -2015.284029584378, -4001.588650623802, -7266.414138930937, -7684.312939564232, -6963.390226166084, -8408.359001156234, -4991.195169996296, -10712.553215124819, -4282.119729305152, -2950.669253523578, -3518.7447578671854, -5131.891214429284, -5869.621289376519, -6503.374392704805, -4241.253512459341, -5786.5135331009515, -9725.200033298694, -5819.286611591466, -3871.2183675416745, -4246.17783780559, -4943.207799257711, -6465.200030106818, -10800.730738893617, -3419.7871681908146, -5045.92084187502, -4321.951542824041, -5976.954968011472, -22479.314594707917, -8355.444052738138, -11821.616237997543, -3152.701810982544, -5444.497517027892, -5408.078294272411, -7571.000211684266, -5628.189254152181, -2994.251588100102, -7414.270750150725, -5581.7468591704965, -4543.301532562473, -3178.752906638314, -3734.0291035099654, -5981.287242336664, -3717.115987902973, -4425.0044978252845, -4944.051705578109, -3751.8213701250497, -5075.3387215822, -7179.626105692936, -3281.679119340144, -5089.5101915712, -7032.865792573895, -3908.319237640826, -8067.438863014337, -2851.3866747748107, -5533.776197631145, -3202.376322717173, -6584.804402780719, -3708.3877444178797, -5387.216450099368, -7948.286666082218, -3046.4646918121725, -3442.2436870294623, -5064.360608831121, -2503.9101425815898, -4890.518992369907, -3847.786780941009, -7060.817618552246, -2552.665385968634, -8812.809140125522, -2891.8943547714734, -9637.549102871097, -4388.035634300322, -2858.4203363675624, -3989.6043728613295, -4444.348120908719, -4256.196440092754, -5528.403021857608, -3901.341698083561, -6203.212102936348, -4204.5043135178275, -4800.070226131473, -3688.604884161148, -5609.363093942869, -5387.654100815998, -9681.94216975919, -5489.015272661578, -4124.247128878487, -4618.112054423429, -4310.771298029926, -8181.3313607098535, -8427.898083020467, -1447.82907672273, -2977.5241744727646, -6752.7542521900905, -6880.882755327242, -2822.2864580382593, -3248.207682608976, -3689.2188165998086, -2733.376215059194, -14525.097949970397, -3941.467275587376, -4692.535234971554, -4445.174113291549, -3251.7700643967837, -6297.953100939514, -1386.4274420652073, -9548.19496126147, -12151.569665020099, -3930.171748711262, -2902.320685638115, -6375.393781834748, -3363.266034496948, -6859.5905937273055, -4440.46402564249, -2687.903741342947, -3927.9954226091504, -4879.965900260024, -3328.5285979355685, -5729.838336143643, -4431.760291089769, -9729.070651239716, -4823.495844378136, -5867.627757401409, -4327.191310506125, -8213.887440247636, -3969.65436849423, -5757.980784880696, -5633.799733177526, -8326.335148386075, -5678.839957724325, -9157.561799008865, -3443.77295991173, -8036.689713965985, -1794.2852815239457, -4692.518847593106, -3480.9853003656026, -5586.543768365402, -12982.177206697874, -7437.529604290379, -4348.41886585718, -5507.193184224889, -4531.049872878473, -5121.664801801089, -5480.668176860083, -3966.8498031054623, -6664.368858980713, -4421.204769216012, -4243.9268238199875, -4410.253477501217, -4533.628007708117, -7383.7724058073945, -12187.747776625678, -5182.334007262565, -6901.637075407314, -4659.137018521724, -4640.422332371585, -2832.780773478735, -5439.924600515631, -6366.769679999328, -5638.294008394936, -4305.308577897842, -4452.710369374487, -4796.393889090978, -3528.3697019070387, -4125.790287901182, -5794.100500058616, -3827.798451496754, -5400.167527182726, -5373.295114437584, -4075.09506172128, -2069.682638657745, -8455.988056392176, -5615.085752697894, -5668.649136946071, -8078.652368132258, -9011.653939405223, -6275.316378541756, -5759.167289448902, -4047.0292866001837, -6000.408375623636, -6274.829758491367, -2620.834801975172, -3013.61563176462, -4528.853294911445, -8919.00054298673, -4796.175329082878, -2288.958148066944, -4333.000955501571, -3783.357958498178, -7920.150519611314, -4123.423994689598, -6772.30813134904, -3435.590383989271, -3439.4788290803554, -4365.777079140884, -5160.744179896312, -2978.5185797696467, -1591.5584822930396, -7098.791051422944, -3192.9654737212695, -4144.866089772666, -5040.657812265214, -5630.791789475828, -5795.824360174825, -7070.179156348109, -3581.5543916567694, -5572.685059427284, -10898.258322583511, -3615.844995753374, -12105.916205159854, -9068.713982314803, -4636.0405420754105]"
